yr,RushHour-High,relative_temp,RushHour-Med,relative_hum,hum,atemp,relative_windspeed,relative_atemp,workingday,cnt,RushHour-Low,holiday,temp,windspeed,season_spring,season_winter,season_summer,season_fall,weathersit_Acceptable,weathersit_Bad,weathersit_Good,weathersit_Chaos,mnth_1,mnth_2,mnth_3,mnth_4,mnth_5,mnth_6,mnth_7,mnth_8,mnth_9,mnth_10,mnth_11,mnth_12,weekday_0,weekday_1,weekday_5,weekday_6,weekday_4,weekday_3,weekday_2,hr_0,hr_1,hr_2,hr_3,hr_4,hr_5,hr_6,hr_7,hr_8,hr_9,hr_10,hr_11,hr_12,hr_13,hr_14,hr_15,hr_16,hr_17,hr_18,hr_19,hr_20,hr_21,hr_22,hr_23,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,instant,dteday,registered,casual
0,0,-0.7826798816690859,0,0.5762276404245911,0.75,0.3182,-0.8091876284400594,-0.6323316143336164,0,74,1,0,0.3,0.0896,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6277158773240001,0.6120109320151824,0.627715877324,0.5103849176074474,0.627715877324,0.627715877324,0.627715877324,0.627715877324,0.627715877324,0.627715877324,0.627715877324,0.5103849176074475,0.627715877324,0.627715877324,0.5103849176074475,7978,2011-12-04,54,20
0,0,-1.1662390302995966,0,0.981863168252585,0.81,0.303,-1.581775699730177,-0.7872111601718447,0,62,1,0,0.26,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5940884283728508,0.5757407655482105,0.5550050571484151,0.4602343538262281,0.5550050571484151,0.5550050571484151,0.5550050571484151,0.5550050571484151,0.5550050571484151,0.5550050571484151,0.5550050571484151,0.4602343538262281,0.5550050571484151,0.5550050571484151,0.4602343538262281,7979,2011-12-04,51,11
0,0,-0.9624934243597313,0,0.5797022281475033,0.75,0.3182,-1.581775699730177,-0.6219197792319073,0,41,1,0,0.28,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5940884283728508,0.5757407655482105,0.5550050571484151,0.4602343538262281,0.5550050571484151,0.5550050571484151,0.5550050571484151,0.5550050571484151,0.5550050571484151,0.5550050571484151,0.5550050571484151,0.4602343538262281,0.5550050571484151,0.5550050571484151,0.4602343538262281,7980,2011-12-04,34,7
0,0,-1.1497831228047424,0,1.3890361177907986,0.87,0.303,-1.581775699730177,-0.7773647701069274,0,11,1,0,0.26,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6825480361091596,0.6954395902959698,0.712848137866036,0.7422227637231962,0.7516965145560339,0.7516965145560339,0.7516965145560339,0.7516965145560339,0.7516965145560339,0.7516965145560339,0.7516965145560339,0.7422227637231962,0.7516965145560339,0.7516965145560339,0.7422227637231962,7981,2011-12-04,9,2
0,0,-1.1411787969405287,0,0.9861157129755108,0.81,0.303,-1.581775699730177,-0.7722499644231162,0,4,1,0,0.26,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9814822127028995,0.9770479328836602,0.9692419321765892,0.95474227877326,0.9692419321765892,0.9692419321765892,0.9692419321765892,0.9692419321765892,0.9692419321765892,0.9692419321765892,0.9692419321765892,0.95474227877326,0.9692419321765892,0.9692419321765892,0.95474227877326,7982,2011-12-04,2,2
0,0,-1.3243023374560368,0,1.799523592375123,0.93,0.2879,-1.5670276523655846,-0.9256473344683603,0,4,1,0,0.24,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9878436336107336,0.9827487568487886,0.9807632076452857,0.9497863721305593,0.9807632076452857,0.9807632076452857,0.9807632076452857,0.9807632076452857,0.9807632076452857,0.9807632076452857,0.9807632076452857,0.9497863721305593,0.9807632076452857,0.9807632076452857,0.9497863721305593,7983,2011-12-04,3,1
0,0,-1.1200899137004598,0,1.3876877670706147,0.87,0.303,-1.5460209074099702,-0.7627466163337724,0,26,1,0,0.26,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9878436336107336,0.9827487568487886,0.9807632076452857,0.9497863721305593,0.9807632076452857,0.9807632076452857,0.9807632076452857,0.9807632076452857,0.9807632076452857,0.9807632076452857,0.9807632076452857,0.9497863721305593,0.9807632076452857,0.9807632076452857,0.9497863721305593,7984,2011-12-04,23,3
0,0,-1.1091500097928193,1,1.3823106997519805,0.87,0.303,-1.527086514863074,-0.7558916766176577,0,55,0,0,0.26,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9878436336107336,0.9827487568487886,0.9807632076452857,0.9497863721305593,0.9807632076452857,0.9807632076452857,0.9807632076452857,0.9807632076452857,0.9807632076452857,0.9807632076452857,0.9807632076452857,0.9497863721305593,0.9807632076452857,0.9807632076452857,0.9497863721305593,7985,2011-12-04,48,7
0,0,-0.7198459373543941,1,0.9807633840891572,0.81,0.3333,-1.5060964038184985,-0.4349977350929856,0,126,0,0,0.3,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9913415446456229,0.9858282988891325,0.9864442641693207,0.9429636722012218,0.9864442641693207,0.9864442641693207,0.9864442641693207,0.9864442641693207,0.9864442641693207,0.9864442641693207,0.9864442641693207,0.9429636722012218,0.9864442641693207,0.9864442641693207,0.9429636722012218,7986,2011-12-04,114,12
0,1,-0.524234095073002,0,0.9815608561803039,0.81,0.3333,-0.3755474042482087,-0.43024019652501794,0,216,0,0,0.32,0.1343,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9874869416509444,0.9813325543544674,0.9772150580940412,0.9385699798776249,0.9772150580940412,0.9772150580940412,0.9772150580940412,0.9772150580940412,0.9772150580940412,0.9772150580940412,0.9772150580940412,0.9385699798776249,0.9772150580940412,0.9772150580940412,0.9385699798776249,7987,2011-12-04,180,36
0,1,-0.3277318220318651,0,0.9755887373273527,0.81,0.3333,-0.12127773602962849,-0.423405715200533,0,254,0,0,0.34,0.1642,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9963197099973456,0.9906635087398,0.9931456494043038,0.9268916692405939,0.9931456494043038,0.9931456494043038,0.9931456494043038,0.9931456494043038,0.9931456494043038,0.9931456494043038,0.9931456494043038,0.9268916692405939,0.9931456494043038,0.9931456494043038,0.9268916692405939,7988,2011-12-04,206,48
0,1,-0.1319869081914925,0,0.9696638493511013,0.81,0.3485,-0.11565027562587452,-0.2585539577250317,0,329,0,0,0.36,0.1642,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9874869416509444,0.9813325543544674,0.9772150580940412,0.9385699798776249,0.9772150580940412,0.9772150580940412,0.9772150580940412,0.9772150580940412,0.9772150580940412,0.9772150580940412,0.9772150580940412,0.9385699798776249,0.9772150580940412,0.9772150580940412,0.9385699798776249,7989,2011-12-04,247,82
0,1,0.256040137538304,0,-0.036786239334816846,0.66,0.4091,0.3920277348058271,0.3813577459612038,0,357,0,0,0.4,0.2239,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9957306985254779,0.9906099472918767,0.9942314251543645,0.9383090421379654,0.9942314251543645,0.9942314251543645,0.9942314251543645,0.9942314251543645,0.9942314251543645,0.9942314251543645,0.9942314251543645,0.9383090421379654,0.9942314251543645,0.9942314251543645,0.9383090421379654,7990,2011-12-04,269,88
0,1,0.45769574609527564,0,-0.30700558894322916,0.62,0.4242,-0.354319174965192,0.5489647568580281,0,323,0,0,0.42,0.1343,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9916267892029642,0.9852259132754898,0.9841167122481563,0.9314832172872319,0.9841167122481563,0.9841167122481563,0.9841167122481563,0.9841167122481563,0.9841167122481563,0.9841167122481563,0.9841167122481563,0.9357028328760085,0.9841167122481563,0.9841167122481563,0.9314832172872319,7991,2011-12-04,246,77
0,1,0.4678968318649889,0,-0.3078896405256272,0.62,0.4242,0.1483820669961412,0.5579506654249026,0,296,0,0,0.42,0.19399999999999998,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9916267892029642,0.9852259132754898,0.9841167122481563,0.9314832172872319,0.9841167122481563,0.9841167122481563,0.9841167122481563,0.9841167122481563,0.9841167122481563,0.9841167122481563,0.9841167122481563,0.9314832172872319,0.9841167122481563,0.9841167122481563,0.9314832172872319,7992,2011-12-04,227,69
0,1,0.4875779652151006,0,-0.5859059255548114,0.58,0.4242,0.41928135003640066,0.5820985737137913,0,330,0,0,0.42,0.2239,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9839066470568937,0.978467427123703,0.9719097674286349,0.9463942061194718,0.9719097674286349,0.9719097674286349,0.9719097674286349,0.9719097674286349,0.9719097674286349,0.9719097674286349,0.9719097674286349,0.9463942061194718,0.9719097674286349,0.9719097674286349,0.9463942061194718,7993,2011-12-04,266,64
0,1,0.10829821236249153,0,0.6191260704957801,0.76,0.3939,-0.34150238350476414,0.27385128262716874,0,245,0,0,0.38,0.1343,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9851545221224524,0.9808370496655473,0.9767513054846968,0.9571890234850744,0.9767513054846968,0.9767513054846968,0.9767513054846968,0.9767513054846968,0.9767513054846968,0.9767513054846968,0.9767513054846968,0.9571890234850744,0.9767513054846968,0.9767513054846968,0.9571890234850744,7994,2011-12-04,207,38
0,1,0.12033015258435753,0,0.272515344867552,0.71,0.3939,-1.4831533749692905,0.28545194218387265,0,171,0,0,0.38,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9814161772723184,0.978093148432756,0.9710865534291737,0.9637132609041634,0.9710865534291737,0.9710865534291737,0.9710865534291737,0.9710865534291737,0.9710865534291737,0.9710865534291737,0.9710865534291737,0.9637132609041634,0.9710865534291737,0.9710865534291737,0.9637132609041634,7995,2011-12-04,161,10
0,0,0.1311478940367182,1,0.6054805117059208,0.76,0.3939,-1.4638816390273626,0.29579212706490476,0,173,0,0,0.38,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4694846355217799,0.44721555643239275,0.3528210661168038,0.32980391180739727,0.3528210661168038,0.3528210661168038,0.3528210661168038,0.3528210661168038,0.3528210661168038,0.3528210661168038,0.3528210661168038,0.32980391180739727,0.3528210661168038,0.3528210661168038,0.32980391180739727,7996,2011-12-04,158,15
0,0,-0.06593586449700806,1,0.5997259494318679,0.76,0.3485,-0.3135544001231193,-0.20797092426873945,0,124,0,0,0.36,0.1343,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3809092408967005,0.35827837677531565,0.2514346874326994,0.25964738611140353,0.2514346874326994,0.2514346874326994,0.2514346874326994,0.2514346874326994,0.2514346874326994,0.2514346874326994,0.2514346874326994,0.25964738611140353,0.2514346874326994,0.2514346874326994,0.25964738611140353,7997,2011-12-04,116,8
0,0,-0.058850056508634424,1,0.9334303808792631,0.81,0.3636,-0.5605943092676582,-0.02989627435458734,0,72,0,0,0.36,0.1045,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2769171958492387,0.25425173814055096,0.1261418317250426,0.17870332953645537,0.1261418317250426,0.1261418317250426,0.1261418317250426,0.1261418317250426,0.1261418317250426,0.1261418317250426,0.1261418317250426,0.17870332953645537,0.1261418317250426,0.1261418317250426,0.17870332953645537,7998,2011-12-04,65,7
0,0,-0.2577299899055391,1,1.328639523344463,0.87,0.3485,-0.553403763409076,-0.19352493782601948,0,64,0,0,0.34,0.1045,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23720350935876414,0.2135161278089507,0.03443526399321386,0.1350439746549446,0.03443526399321386,0.03443526399321386,0.03443526399321386,0.03443526399321386,0.03443526399321386,0.03443526399321386,0.03443526399321386,0.1350439746549446,0.03443526399321386,0.03443526399321386,0.1350439746549446,7999,2011-12-04,59,5
0,0,-0.25012450102153183,1,1.3137302539719393,0.87,0.3485,-0.5454273251058005,-0.18609178986494054,0,45,0,0,0.34,0.1045,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.130546875638852,0.10786431977246042,-0.08161396899699638,0.059249047670654385,-0.08161396899699638,-0.08161396899699638,-0.08161396899699638,-0.08161396899699638,-0.08161396899699638,-0.08161396899699638,-0.08161396899699638,0.059249047670654385,-0.08161396899699638,-0.08161396899699638,0.059249047670654385,8000,2011-12-04,42,3
0,0,-1.0540345445149868,1,0.22078930235053593,0.81,0.2727,-0.3758825152496037,-1.032546647300451,0,77,0,0,0.26,0.1045,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23935826046655842,-0.25437904722543786,-0.3697871897853178,-0.1648026547218047,-0.3697871897853178,-0.3697871897853178,-0.3697871897853178,-0.3697871897853178,-0.3697871897853178,-0.3697871897853178,-0.3697871897853178,-0.1648026547218047,-0.3697871897853178,-0.3697871897853178,-0.1648026547218047,8121,2011-12-10,66,11
0,0,-1.048805094633919,0,-0.4483473584059834,0.7,0.2576,0.10447846792802494,-1.2196342299217364,0,66,1,0,0.26,0.1642,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25807407882307287,-0.27309535504284416,-0.40641964414373394,-0.18336400219811455,-0.40641964414373394,-0.40641964414373394,-0.40641964414373394,-0.40641964414373394,-0.40641964414373394,-0.40641964414373394,-0.40641964414373394,-0.18336400219811455,-0.40641964414373394,-0.40641964414373394,-0.18336400219811455,8122,2011-12-10,55,11
0,0,-0.8132445920958199,0,-0.9922301911237631,0.61,0.303,-0.4864381352436146,-0.6504054160937031,0,60,1,0,0.28,0.0896,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3518650647566194,-0.3647706960946186,-0.47804643071115543,-0.24099095018224603,-0.47804643071115543,-0.47804643071115543,-0.47804643071115543,-0.47804643071115543,-0.47804643071115543,-0.47804643071115543,-0.47804643071115543,-0.24099095018224603,-0.47804643071115543,-0.47804643071115543,-0.24099095018224603,8123,2011-12-10,48,12
0,0,-0.8157194932778807,0,-0.9895555739467286,0.61,0.303,-0.48258963922301973,-0.6558911935093702,0,25,1,0,0.28,0.0896,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3518650647566194,-0.3647706960946186,-0.47804643071115543,-0.24099095018224603,-0.47804643071115543,-0.47804643071115543,-0.47804643071115543,-0.47804643071115543,-0.47804643071115543,-0.47804643071115543,-0.47804643071115543,-0.24099095018224603,-0.47804643071115543,-0.47804643071115543,-0.24099095018224603,8124,2011-12-10,20,5
0,0,-1.0575485415934713,0,-0.7441956306389018,0.65,0.2727,-0.3620107110750839,-1.0465271727017569,0,3,1,0,0.26,0.1045,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37041983036669013,0.36548518646103906,0.31325204925954875,0.40518968850493603,0.13371180925878542,0.13371180925878542,0.13371180925878542,0.13371180925878542,0.13371180925878542,0.13371180925878542,0.13371180925878542,0.40518968850493603,0.13371180925878542,0.13371180925878542,0.40518968850493603,8125,2011-12-10,3,0
0,0,-1.0642786017458998,0,-1.0387966309293117,0.6,0.2576,0.11278007757381057,-1.2465136448028147,0,6,1,0,0.26,0.1642,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9982045299969885,0.9979708333415642,0.9958837223954431,0.9986078433267133,0.9958837223954431,0.9958837223954431,0.9958837223954431,0.9958837223954431,0.9958837223954431,0.9958837223954431,0.9958837223954431,0.9986078433267133,0.9958837223954431,0.9958837223954431,0.9986078433267133,8126,2011-12-10,6,0
0,0,-1.3053394087552714,0,-0.7339501351835492,0.65,0.2576,-0.3642384354095104,-1.2465136448028147,0,11,1,0,0.24,0.1045,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999948854630724,0.9999872318573884,0.9999184299639859,0.9999948854630724,0.9999184299639859,0.9999184299639859,0.9999184299639859,0.9999184299639859,0.9999184299639859,0.9999184299639859,0.9999184299639859,0.9999948854630724,0.9999184299639859,0.9999184299639859,0.9999948854630724,8127,2011-12-10,10,1
0,0,-1.3053394087552714,0,-0.7339501351835492,0.65,0.2273,0.34571983772895665,-1.631225989514626,0,11,1,0,0.24,0.19399999999999998,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999817356796433,0.9999637668501897,0.9997095475871378,0.9999817356796433,0.9997095475871378,0.9997095475871378,0.9997095475871378,0.9997095475871378,0.9997095475871378,0.9997095475871378,0.9997095475871378,0.9999817356796433,0.9997095475871378,0.9997095475871378,0.9999817356796433,8128,2011-12-10,11,0
0,0,-1.071081899002153,1,-0.7292661133008218,0.65,0.2727,-0.13282623001193727,-1.0490336513815373,0,73,0,0,0.26,0.1343,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9982379581930761,0.9976299759470568,0.9998711614282545,0.9956165094703341,0.9998711614282545,0.9998711614282545,0.9998711614282545,0.9998711614282545,0.9998711614282545,0.9998711614282545,0.9998711614282545,0.9956165094703341,0.9998711614282545,0.9998711614282545,0.9956165094703341,8129,2011-12-10,68,5
0,0,-0.8355885297957876,1,-0.9627180507751026,0.61,0.2576,1.050494699939524,-1.2428902392991512,0,149,0,0,0.28,0.2836,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9910648282245776,0.9959255915223885,0.9086481083130592,0.9905517892421346,0.9086481083130592,0.9086481083130592,0.9086481083130592,0.9086481083130592,0.9086481083130592,0.9086481083130592,0.9086481083130592,0.9905517892421346,0.9086481083130592,0.9086481083130592,0.9905517892421346,8130,2011-12-10,134,15
0,1,-0.3600226394760073,0,-1.194984986545324,0.57,0.303,0.802320695382439,-0.6655891934460624,0,192,0,0,0.32,0.2537,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9910648282245776,0.9959255915223885,0.9086481083130592,0.9905517892421346,0.9086481083130592,0.9086481083130592,0.9086481083130592,0.9086481083130592,0.9086481083130592,0.9086481083130592,0.9086481083130592,0.9905517892421346,0.9086481083130592,0.9086481083130592,0.9905517892421346,8131,2011-12-10,161,31
0,1,-0.3600226394760073,0,-1.4289689038700424,0.53,0.2879,2.0929544280599246,-0.8534704021060788,0,236,0,0,0.32,0.4179,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.9910648282245776,0.9959255915223885,0.9086481083130592,0.9905517892421346,0.9086481083130592,0.9086481083130592,0.9086481083130592,0.9086481083130592,0.9086481083130592,0.9086481083130592,0.9086481083130592,0.9905517892421346,0.9086481083130592,0.9086481083130592,0.9905517892421346,8132,2011-12-10,192,44
0,1,-0.3600226394760073,0,-1.8984686383049485,0.45,0.2879,2.052535751299862,-0.8484090862987921,0,283,0,0,0.32,0.4179,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9910648282245776,0.9959255915223885,0.9086481083130592,0.9905517892421346,0.9086481083130592,0.9086481083130592,0.9086481083130592,0.9086481083130592,0.9086481083130592,0.9086481083130592,0.9086481083130592,0.9905517892421346,0.9086481083130592,0.9086481083130592,0.9905517892421346,8133,2011-12-10,235,48
0,1,-0.11806979362327115,0,-2.5399881380327995,0.34,0.303,2.0169686591530587,-0.64985871519085,0,286,0,0,0.34,0.4179,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9924477981477122,0.9964178522775118,0.9082036362006739,0.9939569507397237,0.9082036362006739,0.9082036362006739,0.9082036362006739,0.9082036362006739,0.9082036362006739,0.9082036362006739,0.9082036362006739,0.9939569507397237,0.9082036362006739,0.9082036362006739,0.9939569507397237,8134,2011-12-10,239,47
0,1,-0.11664762217952143,0,-2.680291160268799,0.31,0.303,1.2940736135176556,-0.6445331100157105,0,293,0,0,0.34,0.3284,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9924477981477122,0.9964178522775118,0.9082036362006739,0.9939569507397237,0.9082036362006739,0.9082036362006739,0.9082036362006739,0.9082036362006739,0.9082036362006739,0.9082036362006739,0.9082036362006739,0.7185470427688261,0.9082036362006739,0.9082036362006739,0.9939569507397237,8135,2011-12-10,242,51
0,1,-0.11522567661968769,0,-2.4712386268925854,0.34,0.303,1.5067378581955337,-0.6382571200619,0,299,0,0,0.34,0.3582,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9924477981477122,0.9964178522775118,0.9082036362006739,0.9939569507397237,0.9082036362006739,0.9082036362006739,0.9082036362006739,0.9082036362006739,0.9082036362006739,0.9082036362006739,0.9082036362006739,0.9939569507397237,0.9082036362006739,0.9082036362006739,0.9939569507397237,8136,2011-12-10,239,60
0,1,-0.35149314557064515,0,-2.617182905906072,0.31,0.2879,1.7157896890704185,-0.8208494996740647,0,241,0,0,0.32,0.3881,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9924477981477122,0.9964178522775118,0.9082036362006739,0.9939569507397237,0.9082036362006739,0.9082036362006739,0.9082036362006739,0.9082036362006739,0.9082036362006739,0.9082036362006739,0.9082036362006739,0.9939569507397237,0.9082036362006739,0.9082036362006739,0.9939569507397237,8137,2011-12-10,183,58
0,1,-0.825401309933231,0,-2.30059485881805,0.36,0.2576,1.237025492843616,-1.1920777763628438,0,185,0,0,0.28,0.3284,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9934885604555475,0.9967463454488096,0.9075915151442074,0.9966320354992859,0.9075915151442074,0.9075915151442074,0.9075915151442074,0.9075915151442074,0.9075915151442074,0.9075915151442074,0.9075915151442074,0.9966320354992859,0.9075915151442074,0.9075915151442074,0.9966320354992859,8138,2011-12-10,151,34
0,1,-1.0567086965298256,0,-2.1494484152598003,0.38,0.2576,0.4268989942024829,-1.17845120858228,0,172,0,0,0.26,0.2239,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9979976482716164,0.9993564707490795,0.9478684168138689,0.9961956873834968,0.9478684168138689,0.9478684168138689,0.9478684168138689,0.9478684168138689,0.9478684168138689,0.9478684168138689,0.9478684168138689,0.9961956873834968,0.9478684168138689,0.9478684168138689,0.9961956873834968,8139,2011-12-10,144,28
